[2025-05-20 07:10:17,543] INFO in cache: Successfully connected to Redis at localhost:6379
[2025-05-21 05:42:08,804] INFO in server_improved: GET /users/ - 200 - 0.311s
[2025-05-21 05:42:08,839] INFO in server_improved: GET /branches/ - 200 - 0.347s
[2025-05-21 05:42:08,852] INFO in server_improved: GET /financial/total/ - 200 - 0.043s
[2025-05-21 05:42:08,905] INFO in server_improved: GET /users/ - 200 - 0.082s
[2025-05-21 05:42:08,907] INFO in server_improved: GET /branches/ - 200 - 0.044s
[2025-05-21 05:42:16,897] INFO in server_improved: GET /reports/transactions - 307 - 0.002s
[2025-05-21 05:42:16,964] INFO in server_improved: GET /reports/transactions/ - 200 - 0.042s
[2025-05-21 05:42:37,599] INFO in server_improved: OPTIONS /branches/stats/ - 200 - 0.001s
[2025-05-21 05:42:37,717] INFO in server_improved: GET /branches/stats/ - 200 - 0.099s
[2025-05-21 05:42:42,636] INFO in server_improved: GET /reports/transactions - 307 - 0.000s
[2025-05-21 05:42:42,719] INFO in server_improved: GET /reports/transactions/ - 200 - 0.047s
[2025-05-21 05:45:07,817] INFO in server_improved: OPTIONS /reports/daily - 200 - 0.001s
[2025-05-21 05:45:07,846] INFO in server_improved: GET /reports/daily - 307 - 0.000s
[2025-05-21 05:45:07,851] INFO in server_improved: OPTIONS /reports/daily/ - 200 - 0.000s
[2025-05-21 05:45:07,893] INFO in server_improved: GET /reports/daily/ - 200 - 0.031s
[2025-05-21 05:45:10,127] INFO in server_improved: OPTIONS /reports/transactions - 200 - 0.000s
[2025-05-21 05:45:10,132] INFO in server_improved: GET /reports/transactions - 307 - 0.000s
[2025-05-21 05:45:10,225] INFO in server_improved: OPTIONS /reports/transactions/ - 200 - 0.002s
[2025-05-21 05:45:10,286] INFO in server_improved: GET /reports/transactions/ - 200 - 0.057s
[2025-05-21 05:46:23,024] INFO in server_improved: GET /reports/transactions - 307 - 0.002s
[2025-05-21 05:46:23,377] INFO in server_improved: GET /reports/transactions/ - 200 - 0.132s
[2025-05-21 05:49:00,903] INFO in server_improved: OPTIONS /api/transactions/tax_summary/ - 200 - 0.000s
[2025-05-21 05:49:00,986] INFO in server_improved: GET /api/transactions/tax_summary/ - 200 - 0.078s
[2025-05-21 05:49:01,008] INFO in server_improved: OPTIONS /reports/transactions/ - 200 - 0.016s
[2025-05-21 05:49:01,054] INFO in server_improved: GET /reports/transactions/ - 200 - 0.047s
[2025-05-21 05:51:13,668] INFO in server_improved: GET /api/transactions/tax_summary/ - 200 - 0.061s
[2025-05-21 05:51:13,784] INFO in server_improved: GET /reports/transactions/ - 200 - 0.101s
[2025-05-21 05:51:16,387] INFO in server_improved: GET /api/transactions/tax_summary/ - 200 - 0.030s
[2025-05-21 05:51:16,417] INFO in server_improved: GET /reports/transactions/ - 200 - 0.031s
[2025-05-21 05:51:33,004] INFO in server_improved: OPTIONS /api/transactions/tax_summary/ - 200 - 0.001s
[2025-05-21 05:51:33,046] INFO in server_improved: GET /api/transactions/tax_summary/ - 200 - 0.041s
[2025-05-21 05:51:33,062] INFO in server_improved: OPTIONS /reports/transactions/ - 200 - 0.000s
[2025-05-21 05:51:33,124] INFO in server_improved: GET /reports/transactions/ - 200 - 0.047s
[2025-05-21 05:51:51,667] INFO in server_improved: OPTIONS /settings/system/ - 200 - 0.001s
[2025-05-21 05:51:51,677] ERROR in base_events: Exception in callback _ProactorBasePipeTransport._call_connection_lost(None)
handle: <Handle _ProactorBasePipeTransport._call_connection_lost(None)>
Traceback (most recent call last):
  File "C:\Program Files\Python312\Lib\asyncio\events.py", line 88, in _run
    self._context.run(self._callback, *self._args)
  File "C:\Program Files\Python312\Lib\asyncio\proactor_events.py", line 165, in _call_connection_lost
    self._sock.shutdown(socket.SHUT_RDWR)
ConnectionResetError: [WinError 10054] An existing connection was forcibly closed by the remote host
[2025-05-21 05:51:51,686] INFO in server_improved: OPTIONS /settings/system/ - 200 - 0.018s
[2025-05-21 05:51:51,698] INFO in server_improved: OPTIONS /settings/system/ - 200 - 0.029s
[2025-05-21 05:51:51,706] INFO in server_improved: GET /settings/system/ - 200 - 0.005s
[2025-05-21 05:51:51,717] INFO in server_improved: GET /settings/system/ - 200 - 0.003s
[2025-05-21 05:51:51,721] INFO in server_improved: GET /settings/system/ - 200 - 0.001s
[2025-05-21 05:59:54,882] INFO in server_improved: GET /check-initialization/ - 200 - 0.023s
[2025-05-21 05:59:54,929] INFO in server_improved: GET /check-initialization/ - 200 - 0.046s
[2025-05-21 06:00:00,497] INFO in server_improved: OPTIONS /login/ - 200 - 0.001s
[2025-05-21 06:00:01,279] INFO in server_improved: POST /login/ - 200 - 0.779s
[2025-05-21 06:00:21,844] INFO in server_improved: OPTIONS /branches/2 - 200 - 0.000s
[2025-05-21 06:00:21,861] INFO in server_improved: OPTIONS /branches/2/employees/stats/ - 200 - 0.000s
[2025-05-21 06:00:21,960] INFO in server_improved: OPTIONS /branches/2/transactions/stats/ - 200 - 0.003s
[2025-05-21 06:00:21,965] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.006s
[2025-05-21 06:00:21,972] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.012s
[2025-05-21 06:00:21,977] INFO in server_improved: GET /branches/2/employees/stats/ - 200 - 0.110s
[2025-05-21 06:00:22,080] INFO in server_improved: GET /branches/2 - 200 - 0.232s
[2025-05-21 06:00:22,097] INFO in server_improved: GET /branches/2/transactions/stats/ - 200 - 0.113s
[2025-05-21 06:00:22,126] INFO in server_improved: GET /transactions/ - 200 - 0.139s
[2025-05-21 06:00:22,126] INFO in server_improved: GET /transactions/ - 200 - 0.140s
[2025-05-21 06:04:39,862] INFO in server_improved: OPTIONS /branch/transfers/ - 200 - 0.000s
[2025-05-21 06:04:39,862] INFO in server_improved: OPTIONS /branch/transfers/ - 200 - 0.000s
[2025-05-21 06:04:39,862] INFO in server_improved: GET /branch/transfers/ - 404 - 0.000s
[2025-05-21 06:04:39,874] INFO in server_improved: GET /branch/transfers/ - 404 - 0.012s
[2025-05-21 06:04:41,193] INFO in server_improved: GET /branch/transfers/ - 404 - 0.000s
[2025-05-21 06:04:46,796] INFO in server_improved: GET /branches/2 - 200 - 0.072s
[2025-05-21 06:04:46,810] INFO in server_improved: GET /branches/2/employees/stats/ - 200 - 0.081s
[2025-05-21 06:04:46,810] INFO in server_improved: GET /branches/2/transactions/stats/ - 200 - 0.080s
[2025-05-21 06:04:46,810] INFO in server_improved: GET /transactions/ - 200 - 0.049s
[2025-05-21 06:04:46,810] INFO in server_improved: GET /transactions/ - 200 - 0.074s
[2025-05-21 06:05:14,234] INFO in server_improved: OPTIONS /branch/transactions/ - 200 - 0.001s
[2025-05-21 06:05:14,238] INFO in server_improved: OPTIONS /branch/transactions/ - 200 - 0.000s
[2025-05-21 06:05:14,242] INFO in server_improved: GET /branch/transactions/ - 404 - 0.001s
[2025-05-21 06:05:14,249] INFO in server_improved: GET /branch/transactions/ - 404 - 0.002s
[2025-05-21 06:05:22,997] INFO in server_improved: GET /branches/2 - 200 - 0.056s
[2025-05-21 06:05:22,997] INFO in server_improved: GET /branches/2/employees/stats/ - 200 - 0.047s
[2025-05-21 06:05:22,997] INFO in server_improved: GET /transactions/ - 200 - 0.038s
[2025-05-21 06:05:23,012] INFO in server_improved: GET /transactions/ - 200 - 0.057s
[2025-05-21 06:05:23,012] INFO in server_improved: GET /branches/2/transactions/stats/ - 200 - 0.060s
[2025-05-21 06:14:53,059] INFO in server_improved: OPTIONS /branches/2 - 200 - 0.000s
[2025-05-21 06:14:53,071] INFO in server_improved: OPTIONS /branches/2/transactions/stats/ - 200 - 0.002s
[2025-05-21 06:14:53,076] INFO in server_improved: OPTIONS /branches/2/employees/stats/ - 200 - 0.006s
[2025-05-21 06:14:53,080] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.006s
[2025-05-21 06:14:53,083] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.004s
[2025-05-21 06:14:53,328] INFO in server_improved: GET /branches/2/employees/stats/ - 200 - 0.237s
[2025-05-21 06:14:53,349] INFO in server_improved: GET /branches/2/transactions/stats/ - 200 - 0.259s
[2025-05-21 06:14:53,409] INFO in server_improved: GET /transactions/ - 200 - 0.314s
[2025-05-21 06:14:53,409] INFO in server_improved: GET /transactions/ - 200 - 0.311s
[2025-05-21 06:14:53,425] INFO in server_improved: GET /branches/2 - 200 - 0.335s
[2025-05-21 06:14:56,342] INFO in server_improved: OPTIONS /branches - 200 - 0.000s
[2025-05-21 06:14:56,358] INFO in server_improved: OPTIONS /branches - 200 - 0.000s
[2025-05-21 06:14:56,358] INFO in server_improved: GET /branches - 307 - 0.000s
[2025-05-21 06:14:56,377] INFO in server_improved: GET /branches - 307 - 0.000s
[2025-05-21 06:14:56,421] INFO in server_improved: OPTIONS /branches/ - 200 - 0.000s
[2025-05-21 06:14:56,421] INFO in server_improved: OPTIONS /branches/ - 200 - 0.000s
[2025-05-21 06:14:56,554] INFO in server_improved: GET /branches/ - 200 - 0.133s
[2025-05-21 06:14:56,568] INFO in server_improved: GET /branches/ - 200 - 0.011s
[2025-05-21 06:14:59,839] INFO in server_improved: OPTIONS /branches/2/employees/ - 200 - 0.001s
[2025-05-21 06:15:00,047] INFO in server_improved: GET /branches/2/employees/ - 200 - 0.204s
[2025-05-21 06:15:07,847] INFO in server_improved: GET /branches/2/employees/ - 200 - 0.017s
[2025-05-21 06:15:20,172] INFO in server_improved: GET /branches/2 - 200 - 0.040s
[2025-05-21 06:15:20,227] INFO in server_improved: GET /transactions/ - 200 - 0.082s
[2025-05-21 06:15:20,265] INFO in server_improved: GET /transactions/ - 200 - 0.124s
[2025-05-21 06:15:20,295] INFO in server_improved: GET /branches/2/transactions/stats/ - 200 - 0.155s
[2025-05-21 06:15:20,312] INFO in server_improved: GET /branches/2/employees/stats/ - 200 - 0.172s
[2025-05-21 06:15:32,589] INFO in server_improved: OPTIONS /reports/transactions/ - 200 - 0.000s
[2025-05-21 06:15:32,704] INFO in server_improved: GET /reports/transactions/ - 200 - 0.067s
[2025-05-21 06:15:32,811] INFO in server_improved: GET /reports/transactions/ - 200 - 0.035s
[2025-05-21 06:18:33,775] INFO in server_improved: GET /reports/transactions/ - 200 - 0.037s
[2025-05-21 06:18:33,838] INFO in server_improved: GET /reports/transactions/ - 200 - 0.047s
[2025-05-21 06:23:40,703] INFO in server_improved: GET /reports/transactions/ - 200 - 0.057s
[2025-05-21 06:23:40,751] INFO in server_improved: GET /reports/transactions/ - 200 - 0.047s
[2025-05-21 06:23:42,849] INFO in server_improved: OPTIONS /reports/employees/ - 200 - 0.001s
[2025-05-21 06:23:42,920] INFO in server_improved: GET /reports/employees/ - 200 - 0.066s
[2025-05-21 06:23:50,168] INFO in server_improved: GET /branches/2/employees/stats/ - 200 - 0.073s
[2025-05-21 06:23:50,168] INFO in server_improved: GET /transactions/ - 200 - 0.069s
[2025-05-21 06:23:50,168] INFO in server_improved: GET /branches/2/transactions/stats/ - 200 - 0.071s
[2025-05-21 06:23:50,184] INFO in server_improved: GET /transactions/ - 200 - 0.086s
[2025-05-21 06:23:50,184] INFO in server_improved: GET /branches/2 - 200 - 0.089s
[2025-05-21 06:24:04,507] INFO in server_improved: GET /branches/2 - 200 - 0.137s
[2025-05-21 06:24:04,522] INFO in server_improved: GET /branches/2/transactions/stats/ - 200 - 0.151s
[2025-05-21 06:24:04,562] INFO in server_improved: GET /branches/2/employees/stats/ - 200 - 0.191s
[2025-05-21 06:24:04,569] INFO in server_improved: GET /transactions/ - 200 - 0.196s
[2025-05-21 06:24:04,590] INFO in server_improved: GET /transactions/ - 200 - 0.216s
[2025-05-21 06:24:11,947] INFO in server_improved: OPTIONS /api/branches/2/profits/ - 200 - 0.000s
[2025-05-21 06:24:12,013] INFO in server_improved: GET /api/branches/2/profits/ - 200 - 0.064s
[2025-05-21 06:24:23,884] INFO in server_improved: GET /api/branches/2/profits/ - 200 - 0.038s
[2025-05-21 06:29:40,298] INFO in server_improved: GET /api/branches/2/profits/ - 200 - 0.024s
[2025-05-21 06:29:44,808] INFO in server_improved: OPTIONS /branches/2 - 200 - 0.001s
[2025-05-21 06:29:45,041] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.017s
[2025-05-21 06:29:45,046] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.018s
[2025-05-21 06:29:45,060] INFO in server_improved: OPTIONS /branches/2/transactions/stats/ - 200 - 0.020s
[2025-05-21 06:29:45,063] INFO in server_improved: OPTIONS /branches/2/employees/stats/ - 200 - 0.018s
[2025-05-21 06:29:45,071] ERROR in base_events: Exception in callback _ProactorBasePipeTransport._call_connection_lost(None)
handle: <Handle _ProactorBasePipeTransport._call_connection_lost(None)>
Traceback (most recent call last):
  File "C:\Program Files\Python312\Lib\asyncio\events.py", line 88, in _run
    self._context.run(self._callback, *self._args)
  File "C:\Program Files\Python312\Lib\asyncio\proactor_events.py", line 165, in _call_connection_lost
    self._sock.shutdown(socket.SHUT_RDWR)
ConnectionResetError: [WinError 10054] An existing connection was forcibly closed by the remote host
[2025-05-21 06:29:45,185] INFO in server_improved: GET /transactions/ - 200 - 0.096s
[2025-05-21 06:29:45,187] INFO in server_improved: GET /transactions/ - 200 - 0.107s
[2025-05-21 06:29:45,193] INFO in server_improved: GET /branches/2 - 200 - 0.172s
[2025-05-21 06:29:45,195] INFO in server_improved: GET /branches/2/employees/stats/ - 200 - 0.103s
[2025-05-21 06:29:45,199] INFO in server_improved: GET /branches/2/transactions/stats/ - 200 - 0.112s
[2025-05-21 06:29:55,996] INFO in server_improved: GET /transactions/ - 200 - 0.051s
[2025-05-21 06:29:56,003] INFO in server_improved: GET /transactions/ - 200 - 0.058s
[2025-05-21 06:29:56,003] INFO in server_improved: GET /branches/2 - 200 - 0.058s
[2025-05-21 06:29:56,006] INFO in server_improved: GET /branches/2/employees/stats/ - 200 - 0.062s
[2025-05-21 06:29:56,011] INFO in server_improved: GET /branches/2/transactions/stats/ - 200 - 0.067s
[2025-05-21 06:31:53,469] INFO in server_improved: GET /branches/2 - 200 - 0.425s
[2025-05-21 06:31:53,934] INFO in server_improved: GET /branches/2/employees/stats/ - 200 - 0.888s
[2025-05-21 06:31:54,813] INFO in server_improved: GET /branches/2/transactions/stats/ - 200 - 1.763s
[2025-05-21 06:31:54,817] INFO in server_improved: GET /transactions/ - 200 - 1.762s
[2025-05-21 06:31:54,833] INFO in server_improved: GET /transactions/ - 200 - 1.780s
[2025-05-21 06:32:04,839] INFO in server_improved: GET /branches/2 - 200 - 0.029s
[2025-05-21 06:32:04,854] INFO in server_improved: GET /branches/2/employees/stats/ - 200 - 0.042s
[2025-05-21 06:32:04,857] INFO in server_improved: GET /branches/2/transactions/stats/ - 200 - 0.040s
[2025-05-21 06:32:04,963] INFO in server_improved: GET /transactions/ - 200 - 0.141s
[2025-05-21 06:32:04,993] INFO in server_improved: GET /transactions/ - 200 - 0.165s
[2025-05-21 06:34:21,699] INFO in server_improved: GET /transactions/ - 200 - 0.040s
[2025-05-21 06:34:21,703] INFO in server_improved: GET /transactions/ - 200 - 0.044s
[2025-05-21 06:35:05,722] INFO in server_improved: GET /transactions/ - 200 - 0.062s
[2025-05-21 06:35:05,725] INFO in server_improved: GET /transactions/ - 200 - 0.065s
[2025-05-21 06:37:21,572] INFO in server_improved: GET /transactions/ - 200 - 0.043s
[2025-05-21 06:37:21,612] INFO in server_improved: GET /transactions/ - 200 - 0.038s
[2025-05-21 06:37:50,782] INFO in server_improved: GET /branches/2/employees/stats/ - 200 - 0.047s
[2025-05-21 06:37:50,797] INFO in server_improved: GET /transactions/ - 200 - 0.056s
[2025-05-21 06:37:50,797] INFO in server_improved: GET /branches/2/transactions/stats/ - 200 - 0.060s
[2025-05-21 06:37:50,797] INFO in server_improved: GET /transactions/ - 200 - 0.054s
[2025-05-21 06:37:50,797] INFO in server_improved: GET /branches/2 - 200 - 0.064s
[2025-05-21 06:38:00,500] INFO in server_improved: OPTIONS /branches/ - 200 - 0.002s
[2025-05-21 06:38:00,505] INFO in server_improved: OPTIONS /branches/ - 200 - 0.005s
[2025-05-21 06:38:00,522] INFO in server_improved: GET /branches/2 - 200 - 0.011s
[2025-05-21 06:38:00,544] INFO in server_improved: GET /branches/ - 200 - 0.024s
[2025-05-21 06:38:00,570] INFO in server_improved: GET /branches/ - 200 - 0.021s
[2025-05-21 06:38:00,585] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.000s
[2025-05-21 06:38:00,599] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.003s
[2025-05-21 06:38:00,639] INFO in server_improved: GET /branches/ - 200 - 0.040s
[2025-05-21 06:38:00,673] INFO in server_improved: GET /transactions/ - 200 - 0.045s
[2025-05-21 06:38:00,684] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.000s
[2025-05-21 06:38:00,684] INFO in server_improved: GET /transactions/ - 200 - 0.059s
[2025-05-21 06:38:00,722] INFO in server_improved: GET /transactions/ - 200 - 0.038s
[2025-05-21 06:41:09,228] INFO in server_improved: OPTIONS /branches/2 - 200 - 0.000s
[2025-05-21 06:41:09,245] INFO in server_improved: OPTIONS /branches/2 - 200 - 0.016s
[2025-05-21 06:41:09,329] INFO in server_improved: GET /branches/2 - 200 - 0.040s
[2025-05-21 06:41:09,363] INFO in server_improved: GET /branches/2 - 200 - 0.030s
[2025-05-21 06:41:09,538] INFO in server_improved: GET /branches/2 - 200 - 0.003s
[2025-05-21 06:42:54,938] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.000s
[2025-05-21 06:42:54,988] INFO in server_improved: GET /transactions/ - 200 - 0.034s
[2025-05-21 06:42:56,668] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.000s
[2025-05-21 06:42:56,713] INFO in server_improved: GET /transactions/ - 200 - 0.028s
[2025-05-21 06:56:36,340] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.000s
[2025-05-21 06:56:36,486] INFO in server_improved: GET /transactions/ - 200 - 0.132s
[2025-05-21 06:56:47,382] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.001s
[2025-05-21 06:56:47,476] INFO in server_improved: GET /transactions/ - 200 - 0.089s
[2025-05-21 07:04:09,729] INFO in server_improved: OPTIONS /branches/2 - 200 - 0.000s
[2025-05-21 07:04:09,729] INFO in server_improved: OPTIONS /branches/2 - 200 - 0.000s
[2025-05-21 07:04:10,123] INFO in server_improved: GET /branches/2 - 200 - 0.379s
[2025-05-21 07:04:10,138] INFO in server_improved: GET /branches/2 - 200 - 0.007s
[2025-05-21 07:04:10,226] INFO in server_improved: GET /branches/2 - 200 - 0.000s
[2025-05-21 07:05:32,224] INFO in server_improved: GET /transactions/ - 200 - 0.250s
[2025-05-21 07:07:05,482] INFO in server_improved: OPTIONS /branches/ - 200 - 0.001s
[2025-05-21 07:07:05,485] INFO in server_improved: OPTIONS /branches/ - 200 - 0.003s
[2025-05-21 07:07:05,556] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.001s
[2025-05-21 07:07:05,700] INFO in server_improved: GET /branches/2 - 200 - 0.095s
[2025-05-21 07:07:06,072] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.000s
[2025-05-21 07:07:06,090] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.003s
[2025-05-21 07:07:06,096] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.007s
[2025-05-21 07:07:06,098] INFO in server_improved: GET /branches/ - 200 - 0.579s
[2025-05-21 07:07:06,204] INFO in server_improved: GET /transactions/ - 200 - 0.080s
[2025-05-21 07:07:06,219] INFO in server_improved: GET /branches/ - 200 - 0.095s
[2025-05-21 07:07:06,230] INFO in server_improved: GET /transactions/ - 200 - 0.579s
[2025-05-21 07:07:06,268] INFO in server_improved: GET /transactions/ - 200 - 0.145s
[2025-05-21 07:07:06,276] INFO in server_improved: GET /branches/ - 200 - 0.032s
[2025-05-21 07:07:06,306] INFO in server_improved: GET /transactions/ - 200 - 0.182s
[2025-05-21 07:07:07,129] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.001s
[2025-05-21 07:07:07,160] INFO in server_improved: GET /transactions/ - 200 - 0.023s
[2025-05-21 07:07:07,921] INFO in server_improved: GET /transactions/ - 200 - 0.028s
[2025-05-21 07:09:43,284] INFO in server_improved: GET /branches/ - 200 - 0.030s
[2025-05-21 07:09:43,323] INFO in server_improved: GET /branches/ - 200 - 0.025s
[2025-05-21 07:09:43,371] INFO in server_improved: GET /branches/2 - 200 - 0.051s
[2025-05-21 07:09:43,436] INFO in server_improved: GET /branches/ - 200 - 0.039s
[2025-05-21 07:09:43,442] INFO in server_improved: GET /transactions/ - 200 - 0.045s
[2025-05-21 07:09:43,471] INFO in server_improved: GET /transactions/ - 200 - 0.082s
[2025-05-21 07:09:43,514] INFO in server_improved: GET /transactions/ - 200 - 0.034s
[2025-05-21 07:09:47,057] INFO in server_improved: GET /branches/ - 200 - 0.011s
[2025-05-21 07:09:47,060] INFO in server_improved: GET /branches/ - 200 - 0.000s
[2025-05-21 07:09:47,118] INFO in server_improved: GET /branches/2 - 200 - 0.018s
[2025-05-21 07:09:48,275] INFO in server_improved: GET /branches/ - 200 - 1.142s
[2025-05-21 07:09:48,290] INFO in server_improved: GET /transactions/ - 200 - 1.157s
[2025-05-21 07:09:48,337] INFO in server_improved: GET /transactions/ - 200 - 0.084s
[2025-05-21 07:09:48,652] INFO in server_improved: GET /transactions/ - 200 - 0.016s
[2025-05-21 07:09:59,134] INFO in server_improved: GET /branches/2 - 200 - 0.000s
[2025-05-21 07:09:59,149] INFO in server_improved: GET /branches/2 - 200 - 0.000s
[2025-05-21 07:09:59,328] INFO in server_improved: GET /branches/2 - 200 - 0.007s
[2025-05-21 07:13:18,922] INFO in server_improved: GET /branches/2 - 200 - 0.010s
[2025-05-21 07:13:18,936] INFO in server_improved: GET /branches/2 - 200 - 0.006s
[2025-05-21 07:13:19,228] INFO in server_improved: GET /branches/2 - 200 - 0.111s
[2025-05-21 07:14:00,339] INFO in server_improved: OPTIONS /branches/2/employees/stats/ - 200 - 0.000s
[2025-05-21 07:14:00,352] INFO in server_improved: OPTIONS /branches/2/transactions/stats/ - 200 - 0.002s
[2025-05-21 07:14:00,352] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.000s
[2025-05-21 07:14:00,555] INFO in server_improved: GET /branches/2 - 200 - 0.203s
[2025-05-21 07:14:00,652] INFO in server_improved: GET /branches/2/employees/stats/ - 200 - 0.291s
[2025-05-21 07:14:00,654] INFO in server_improved: GET /branches/2/transactions/stats/ - 200 - 0.293s
[2025-05-21 07:14:00,656] INFO in server_improved: GET /transactions/ - 200 - 0.295s
[2025-05-21 07:14:00,756] INFO in server_improved: GET /transactions/ - 200 - 0.319s
[2025-05-21 07:14:11,440] INFO in server_improved: OPTIONS /check-initialization/ - 200 - 0.000s
[2025-05-21 07:14:11,443] INFO in server_improved: OPTIONS /check-initialization/ - 200 - 0.001s
[2025-05-21 07:14:11,464] INFO in server_improved: GET /check-initialization/ - 200 - 0.019s
[2025-05-21 07:14:11,491] INFO in server_improved: GET /check-initialization/ - 200 - 0.022s
[2025-05-21 07:16:49,985] INFO in server_improved: OPTIONS /login/ - 200 - 0.001s
[2025-05-21 07:16:51,061] INFO in server_improved: POST /login/ - 200 - 1.071s
[2025-05-21 07:16:52,919] INFO in server_improved: OPTIONS /branches/2 - 200 - 0.000s
[2025-05-21 07:16:53,032] INFO in server_improved: GET /branches/2/employees/stats/ - 200 - 0.090s
[2025-05-21 07:16:53,042] INFO in server_improved: GET /branches/2/transactions/stats/ - 200 - 0.100s
[2025-05-21 07:16:53,042] INFO in server_improved: GET /transactions/ - 200 - 0.069s
[2025-05-21 07:16:53,069] INFO in server_improved: GET /transactions/ - 200 - 0.092s
[2025-05-21 07:16:53,088] INFO in server_improved: GET /branches/2 - 200 - 0.110s
[2025-05-21 07:17:02,848] INFO in server_improved: GET /branches/2 - 200 - 0.008s
[2025-05-21 07:17:02,853] INFO in server_improved: GET /branches/ - 200 - 0.014s
[2025-05-21 07:17:02,905] INFO in server_improved: GET /branches/ - 200 - 0.015s
[2025-05-21 07:17:03,003] INFO in server_improved: GET /branches/ - 200 - 0.035s
[2025-05-21 07:17:03,050] INFO in server_improved: GET /transactions/ - 200 - 0.083s
[2025-05-21 07:17:03,056] INFO in server_improved: GET /transactions/ - 200 - 0.088s
[2025-05-21 07:17:03,101] INFO in server_improved: GET /transactions/ - 200 - 0.029s
[2025-05-21 07:17:05,490] INFO in server_improved: GET /branches/2 - 200 - 0.003s
[2025-05-21 07:17:05,490] INFO in server_improved: GET /branches/2 - 200 - 0.000s
[2025-05-21 07:17:05,604] INFO in server_improved: GET /branches/2 - 200 - 0.016s
[2025-05-21 07:17:08,271] INFO in server_improved: GET /transactions/ - 200 - 0.042s
[2025-05-21 07:26:02,775] INFO in server_improved: GET /branches/2 - 200 - 0.027s
[2025-05-21 07:26:02,784] INFO in server_improved: GET /branches/2 - 200 - 0.005s
[2025-05-21 07:26:02,953] INFO in server_improved: GET /branches/2 - 200 - 0.013s
[2025-05-21 07:26:05,249] INFO in server_improved: OPTIONS /branches/2/employees/stats/ - 200 - 0.003s
[2025-05-21 07:26:05,261] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.008s
[2025-05-21 07:26:05,263] INFO in server_improved: OPTIONS /branches/2/transactions/stats/ - 200 - 0.010s
[2025-05-21 07:26:05,267] INFO in server_improved: OPTIONS /transactions/ - 200 - 0.007s
[2025-05-21 07:26:05,282] INFO in server_improved: GET /branches/2 - 200 - 0.039s
[2025-05-21 07:26:05,342] INFO in server_improved: GET /branches/2/employees/stats/ - 200 - 0.076s
[2025-05-21 07:26:05,342] INFO in server_improved: GET /transactions/ - 200 - 0.065s
[2025-05-21 07:26:05,391] INFO in server_improved: GET /transactions/ - 200 - 0.109s
[2025-05-21 07:26:05,399] INFO in server_improved: GET /branches/2/transactions/stats/ - 200 - 0.117s
[2025-05-26 09:00:42,615] INFO in cache: Successfully connected to Redis at localhost:6379
[2025-05-31 16:31:02,578] INFO in cache: Successfully connected to Redis at localhost:6379
[2025-05-31 16:32:04,647] INFO in server_improved: OPTIONS /check-initialization/ - 200 - 0.005s
[2025-05-31 16:32:04,647] INFO in server_improved: OPTIONS /check-initialization/ - 200 - 0.013s
[2025-05-31 16:32:04,919] INFO in server_improved: GET /check-initialization/ - 200 - 0.240s
[2025-05-31 16:32:04,938] INFO in server_improved: GET /check-initialization/ - 200 - 0.016s
[2025-05-31 16:32:17,106] INFO in server_improved: OPTIONS /login/ - 200 - 0.001s
[2025-05-31 16:32:17,954] INFO in server_improved: POST /login/ - 200 - 0.842s
[2025-05-31 16:32:24,724] INFO in server_improved: OPTIONS /branches/ - 200 - 0.001s
[2025-05-31 16:32:24,728] INFO in server_improved: OPTIONS /users/ - 200 - 0.004s
[2025-05-31 16:32:24,731] INFO in server_improved: OPTIONS /financial/total/ - 200 - 0.000s
[2025-05-31 16:32:24,736] INFO in server_improved: OPTIONS /activity/ - 200 - 0.001s
[2025-05-31 16:32:24,740] INFO in server_improved: OPTIONS /branches/ - 200 - 0.002s
[2025-05-31 16:32:24,743] INFO in server_improved: OPTIONS /users/ - 200 - 0.003s
[2025-05-31 16:32:24,745] INFO in server_improved: OPTIONS /financial/total/ - 200 - 0.006s
[2025-05-31 16:32:24,746] INFO in server_improved: OPTIONS /activity/ - 200 - 0.007s
[2025-05-31 16:32:24,749] ERROR in base_events: Exception in callback _ProactorBasePipeTransport._call_connection_lost(None)
handle: <Handle _ProactorBasePipeTransport._call_connection_lost(None)>
Traceback (most recent call last):
  File "C:\Program Files\Python312\Lib\asyncio\events.py", line 88, in _run
    self._context.run(self._callback, *self._args)
